,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
307,307,1,0.985199988,"loan, process, would, u, read, recommend, home, mortgage, team, time","['rc', 'excellent', 'work', 'straight', 'shooter', 'honorable', 'fellow', 'veteran', 'ensured', 'understood', 'happening', 'expect', 'long', 'would', 'take', 'cant', 'recommend', 'anyone', 'lending', 'need', 'working', 'va', 'loan', 'need', 'loan', 'officer', 'know', 'great', 'personally', 'ensure', 'closing', 'time', 'even', 'extremely', 'slow', 'appraiser', 'meet', 'deadline', 'causing', 'delay', 'still', 'closed', 'time', 'thanks', 'rc', 'professionalism', 'dedication', 'keep', 'word', 'team', 'great', 'work', 'well', 'read']"
308,308,2,0.931999981,"loan, process, time, closing, u, read, mortgage, rate, great, would","['teddy', 'represents', 'company', 'well', 'communicative', 'patient', 'hardworking', 'get', 'job', 'done']"
309,309,1,0.962800026,"loan, process, would, u, read, recommend, home, mortgage, team, time","['austen', 'awsome', 'every', 'step', 'way', 'refi', 'new', 'home', 'purchase', 'explains', 'best', 'option', 'thoroughly', 'b', 'company', 'use', 'get', 'business', 'repeat', 'customer', 'say']"
310,310,2,0.690999985,"loan, process, time, closing, u, read, mortgage, rate, great, would","['matt', 'pierce', 'went', 'beyond', 'able', 'make', 'suggestion', '’', 'know', 'due', 'experience', 'also', 'answer', 'almost', 'every', 'hour', 'week', 'feel', 'like', 'worked', 'hour', 'commission', 'probably', 'received', 'definitely', 'contacting', 'next', 'loan', 'great', 'guy', 'never', 'got', 'annoyed', 'request', 'never', 'felt', 'express', 'frustration', '’', 'blame', 'always', 'pleasant', 'talk', 'texting', 'made', 'process', 'much', 'easier', 'read']"
311,311,0,0.965900004,"would, work, time, loan, home, process, read, great, lender, rate","['guaranteed', 'rate', 'great', 'lender', 'company', 'chose', 'second', 'experience', 'using', 'buy', 'house', 'place', 'expensive', 'contacted', 'matt', 'various', 'hour', 'day', 'helpful', 'explaining', 'process']"
312,312,0,0.992399991,"would, work, time, loan, home, process, read, great, lender, rate","['cant', 'say', 'enough', 'adam', 'bill', 'pac', 'ben', 'talk', 'going', 'extra', 'mile', 'holy', 'wow', 'night', 'day', 'difference', 'anyone', 'else', 'considered', 'spoke', 'adam', 'spent', 'soooooo', 'much', 'time', 'including', 'weekend', 'taking', 'question', 'im', 'pretty', 'sure', 'stupid', 'always', 'took', 'time', 'walk', 'explain', 'thing', 'thoroughly', 'also', 'wonderfully', 'calm', 'yet', 'passionate', 'knowledgeable', 'yet', 'approachable', 'charming', 'demeanor', 'made', 'mortgage', 'experience', 'much', 'better', 'could', 'remotely', 'expected', 'made', 'could', 'easily', 'unpleasant', 'palatable', 'made', 'sure', 'getting', 'best', 'possible', 'deal', 'scenario', 'took', 'real', 'work', 'one', 'provided', 'better', 'rate', 'moght', 'expect', 'get', 'pay', 'star', 'service', 'best', 'rate', 'get', 'go', 'anywhere', 'else', '%', 'going', 'back', 'adampac', 'ben', 'time', 'come', 'know', 'honestly', 'go', 'anyone', 'else', 'thanks', 'adam', 'bill', 'read']"
313,313,1,0.9551,"loan, process, would, u, read, recommend, home, mortgage, team, time","['bryan', 'definitely', 'best', 'loan', 'officer', 'ive', 'come', 'across', 'year', 'excellent', 'communicator', 'knowledgeable', 'top', 'process', 'highly', 'recommend']"
314,314,0,0.814700007,"would, work, time, loan, home, process, read, great, lender, rate","['great', 'lender', 'work']"
315,315,0,0.976899981,"would, work, time, loan, home, process, read, great, lender, rate","['dallas', 'goodlet', 'entire', 'team', 'deserving', 'special', 'thank', 'professional', 'come', 'closed', 'loan', 'day', 'another', 'competitor', 'originally', 'called', 'saving', 'u', 'thousand', 'current', 'lender', 'real', 'pleasure', 'getting', 'work', 'institution', 'class', 'act', 'like', 'dallas', 'great', 'job']"
316,316,2,0.950299978,"loan, process, time, closing, u, read, mortgage, rate, great, would","['thank', 'help', 'kelly', 'patience', 'kindness', 'assisting', 'u', 'loan', 'greatly', 'appreciated', 'look', 'forward', 'working', 'together', 'future']"
317,317,0,0.996100008,"would, work, time, loan, home, process, read, great, lender, rate","['loan', 'started', 'quite', 'well', 'rep', 'donna', 'friendly', 'quick', 'respond', 'question', 'clearly', 'explained', 'thing', 'would', 'unfold', 'sounded', 'great', 'didnt', 'count', 'bank', 'never', 'kept', 'single', 'promise', 'made', 'problem', 'bank', 'time', 'would', 'ask', 'assurance', 'something', 'donna', 'would', 'respond', 'thing', 'would', 'completed', 'wished', 'promise', 'violated', 'bank', 'every', 'single', 'time', 'example', 'first', 'second', 'conversation', 'explained', 'donna', 'wife', 'would', 'traveling', 'country', 'week', 'beginning', 'loan', 'process', 'would', 'problem', 'get', 'loan', 'closed', 'said', 'close', 'several', 'week', 'wife', 'departure', 'week', 'later', 'bank', 'ready', 'close', 'happen', 'donna', 'would', 'ask', 'u', 'email', 'documentation', 'would', 'email', 'back', 'within', 'hour', 'depending', 'occasion', 'donna', 'would', 'assure', 'u', 'documentation', 'sent', 'great', 'bank', 'everything', 'needed', 'week', 'later', 'would', 'ask', 'additional', 'documentation', 'happened', 'time', 'later', 'process', 'asked', 'repeat', 'earlier', 'documentation', 'earlier', 'documentation', 'provided', 'old', 'tell', 'pattern', 'recured', 'bank', 'doesnt', 'care', 'customer', 'incompetent', 'every', 'time', 'complained', 'additional', 'request', 'promise', 'wasnt', 'kept', 'donna', 'told', 'u', 'complaint', 'justified', 'sorry', 'unable', 'unwilling', 'rectify', 'broken', 'promise', 'finally', 'closed', 'week', 'initial', 'application', 'imagine', 'long', 'process', 'would', 'taken', 'responded', 'every', 'request', 'bank', 'day', 'made', 'hadnt', 'pushed', 'hard', 'get', 'deal', 'done', 'bank', 'treat', 'customer', 'complete', 'disrespect', 'someone', 'owned', 'several', 'property', 'life', 'received', 'home', 'mortgage', 'different', 'bank', 'honestly', 'say', 'worst', 'mortgage', 'experience', 'ive', 'ever', 'owe', 'work', 'another', 'bank', 'professional', 'respectful', 'customer', 'could', 'id', 'rate', 'bank', 'lower', 'one', 'star']"
318,318,1,0.829400003,"loan, process, would, u, read, recommend, home, mortgage, team, time","['started', 'process', 'mortgage', 'loan', 'triumph', 'lending', 'network', 'funding', 'houston', 'tx', 'given', 'preapproval', 'quickly', 'great', 'interest', 'rate', 'continually', 'informed', 'via', 'email', 'phone', 'call', 'thorough', 'entire', 'process', 'loan', 'representative', 'triumph', 'lending', 'peter', 'lammerts', 'worked', 'tirelessly', 'make', 'best', 'deal', 'possible', 'term', 'closing', 'cost', 'interest', 'rate', 'top', 'always', 'available', 'answer', 'question', 'loan', 'begin', 'looked', 'like', 'going', 'easy', 'mortgage', 'loan', 'process', 'difficulty', 'credit', 'report', 'showed', 'peter', 'diligent', 'work', 'issue', 'able', 'overcome', 'obstacle', 'order', 'mortgage', 'closing', 'time', 'best', 'interest', 'mind', 'highly', 'recommend', 'peter', 'lammerts', 'team', 'professionalism', 'efficient', 'service', 'j', 'read']"
319,319,1,0.986999989,"loan, process, would, u, read, recommend, home, mortgage, team, time","['dealing', 'brad', 'thomka', 'beginning', 'started', 'stressful', 'time', 'u', 'help', 'brad', 'entire', 'wyndham', 'mortgage', 'team', 'turned', 'happy', 'ending', 'brad', 'wyndham', 'went', 'beyond', 'extra', 'mile', 'right', 'wrong', 'encountered', 'servicer', 'dealing', 'previous', 'loan', 'pulled', 'together', 'found', 'viable', 'option', 'u', 'ultimately', 'saved', 'u', 'money', 'indebted', 'would', 'highly', 'recommend', 'brad', 'thomka', 'wyndham', 'capital', 'mortgage', 'team', 'mortgage', 'need', 'sincerest', 'thanks', 'wyndham', 'ed', '&', 'lindread', 'le']"
320,320,1,0.789499998,"loan, process, would, u, read, recommend, home, mortgage, team, time","['aaron', 'everything', 'humanly', 'possible', 'get', 'best', 'rate', 'term', 'possibly', 'could', 'listened', 'responded', 'need', 'concern', 'care', 'expertise', 'could', 'never', 'anyone', 'could', 'helped', 'caring', 'knowledgable', 'patient', 'responsive', 'individual', 'many', 'thanks', 'mr', 'spring']"
321,321,1,0.976899981,"loan, process, would, u, read, recommend, home, mortgage, team, time","['working', 'loan', 'consultant', 'nasb', 'told', 'would', 'give', 'rate', '%', 'year', 'fixed', 'loan', 'total', 'closing', 'cost', '$', 'asked', 'send', 'good', 'faith', 'estimate', 'good', 'faith', 'estimate', 'came', 'total', 'closing', 'cost', '$', '$', 'mentioned', 'conversation', 'called', 'exp']"
322,322,0,0.986899972,"would, work, time, loan, home, process, read, great, lender, rate","['unfortunately', 'dealing', 'agent', 'santa', 'clara', 'county', 'area', 'ca', 'name', 'andrew', 'left', 'another', 'company', 'called', 'alpine', 'mortgage', 'moved', 'company', 'thats', 'everything', 'went', 'bad', 'responsiveness', 'towards', 'agent', 'client', 'slow', 'every', 'aspect', 'transaction', 'delayed', 'asking', 'paper', 'th', 'hour', 'killed', 'chance', 'closing', 'time', 'unfortunately', 'andrew', 'done', 'everything', 'help', 'u', 'strong', 'customer', 'service', 'rep', 'would', 'wish', 'service', 'upon', 'home', 'buyer', 'disappointed', 'entirety', 'guy', 'professionalism', 'read']"
323,323,1,0.971499979,"loan, process, would, u, read, recommend, home, mortgage, team, time","['first', 'house', 'course', 'freaking', 'thanks', 'dean', 'made', 'whole', 'process', 'easy', 'patient', 'answering', 'thousand', 'question', 'walked', 'u', 'every', 'step', 'great', 'communication', 'highly', 'recommend', 'ready', 'next', 'house', 'call', 'thanks', 'everything']"
324,324,0,0.995100021,"would, work, time, loan, home, process, read, great, lender, rate","['closing', 'process', 'va', 'loan', 'went', 'smoothly', 'loan', 'servicing', 'socalled', 'bank', 'complete', 'disaster', 'set', 'loan', 'automatic', 'payment', 'using', 'clunky', 'website', 'unlike', 'bank', 'business', 'nasb', 'website', 'intuitive', 'provide', 'confirmation', 'entry', 'first', 'month', 'payment', 'automatically', 'debited', 'external', 'account', 'scheduled', 'however', 'escrow', 'amount', 'changed', 'nasb', 'debited', 'old', 'amount', 'account', 'sent', 'deficiency', 'letter', 'balance', 'unlike', 'every', 'bank', 'used', 'amount', 'debit', 'automatically', 'debited', 'nasb', 'sent', 'credit', 'counseling', 'letter', 'telling', 'apply', 'loan', 'payment', 'would', 'charge', 'late', 'payment', 'double', 'deficiency', '$', 'change', 'suggested', 'credit', 'counseling', 'service', 'called', 'servicing', 'department', 'representative', 'told', 'letter', 'sent', 'error', 'everything', 'adjusted', 'account', 'showing', 'current', 'two', 'week', 'later', 'received', 'total', 'two', 'voice', 'mail', 'message', 'email', 'span', 'minute', 'nasbs', 'default', 'department', 'woman', 'first', 'spoke', 'rude', 'said', 'showed', 'record', 'earlier', 'call', 'problem', 'hung', 'second', 'agent', 'man', 'default', 'department', 'said', 'show', 'made', 'automatic', 'payment', 'nasbs', 'system', 'set', 'adjust', 'anything', 'year', 'mortgage', 'payment', 'various', 'bank', 'never', 'experienced', 'incompetence', 'rude', 'service', 'specifically', 'instructed', 'last', 'agent', 'request', 'sell', 'servicing', 'loan', 'another', 'bank', 'capable', 'actually', 'performing', 'customer', 'service', 'veteran', 'read']"
325,325,2,0.970799983,"loan, process, time, closing, u, read, mortgage, rate, great, would","['jon', 'barrett', 'great', 'asset', 'husband', 'made', 'mortgage', 'loan', 'process', 'extremely', 'simple', 'quick', 'jon', 'knowledgeable', 'helpful', 'patient', 'accurate', 'passing', 'jons', 'name', 'along', 'anyone', 'looking', 'mortgage', 'loan']"
326,326,2,0.689300001,"loan, process, time, closing, u, read, mortgage, rate, great, would","['cant', 'say', 'enough', 'great', 'thing', 'loan', 'officer', 'alex', 'jocovic', 'pacific', 'beneficial', 'mortgage', 'company', 'start', 'finish', 'side', 'daily', 'checkins', 'phone', 'call', 'dealing', 'problem', 'arose', 'handling', 'lot', 'issue', 'came', 'along', 'way', 'great', 'knowing', 'someone', 'back', 'offered', 'great', 'advice', 'along', 'way', 'home', 'purchase', 'stressful', 'scary', 'experience', 'felt', 'confident', 'knowing', 'great', 'hand', 'alex', 'cant', 'go', 'wrong', 'read']"
327,327,1,0.981599987,"loan, process, would, u, read, recommend, home, mortgage, team, time","['cant', 'express', 'incredibly', 'awesome', 'experience', 'working', 'bryant', 'small', 'nasb', 'military', 'family', 'purchased', 'refinanced', 'many', 'home', 'far', 'best', 'experience', 'ever', 'bryant', 'make', 'easy', 'took', 'time', 'discus', 'best', 'option', 'u', 'ive', 'never', 'met', 'bryant', 'cant', 'mistake', 'authenticity', 'knew', 'instantly', 'nasb', 'going', 'read']"
328,328,0,0.980300009,"would, work, time, loan, home, process, read, great, lender, rate","['adam', 'team', 'absolutely', 'wonderful', 'several', 'issue', 'refinance', 'caused', 'additional', 'problem', 'adam', 'bill', 'worked', 'hard', 'help', 'u', 'get', 'better', 'position', 'would', 'absolutely', 'reservation', 'recommend', 'adam', 'adam', 'bill', 'patient', 'question', 'concern', 'helped', 'refinance', 'go', 'smoothly', 'possible', 'extremely', 'fortunate', 'finding', 'adam', 'bill', 'read']"
329,329,0,0.869000018,"would, work, time, loan, home, process, read, great, lender, rate","['good', 'guy', 'work', 'responsive', 'surprise']"
330,330,2,0.965300024,"loan, process, time, closing, u, read, mortgage, rate, great, would","['steve', 'got', 'done', 'others', 'couldnt', 'day', 'closing', 'even', 'got', 'thing', 'done', 'supervisor', 'couldnt', 'get', 'done', 'steve', 'recommended', 'friend', 'glad', 'went', 'great', 'work']"
331,331,0,0.978500009,"would, work, time, loan, home, process, read, great, lender, rate","['working', 'chris', 'easy', 'listens', 'need', 'understands', 'best', 'meet', 'open', 'upfront', 'honest', 'communicates', 'quickly', 'thorough', 'delivers', 'high', 'level', 'customer', 'service', 'writing', 'processing', 'best', 'fastest', 'ive', 'ever', 'seen', 'want', 'great', 'loan', 'experience', 'business', 'chris', 'wont', 'let', 'read']"
332,332,2,0.944999993,"loan, process, time, closing, u, read, mortgage, rate, great, would","['fred', 'great', 'worked', 'around', 'schedule', 'always', 'responsive', 'always', 'knew', 'exactly', 'process', 'helped', 'work', 'next']"
333,333,1,0.985800028,"loan, process, would, u, read, recommend, home, mortgage, team, time","['pleasure', 'working', 'anthony', 'marroquin', 'throughout', 'year', 'husband', 'worked', 'many', 'different', 'company', 'refinance', 'acquire', 'home', 'loan', 'without', 'doubt', 'anthony', 'best', 'mortgage', 'banker', 'worked', 'anthony', 'always', 'responded', 'swiftly', 'two', 'email', 'phone', 'call', 'often', 'time', 'day', 'hour', 'anthony', 'always', 'professional', 'knowledgeable', 'honestly', 'made', 'u', 'feel', 'like', 'client', 'often', 'time', 'refinancing', 'home', 'stressful', 'laborious', 'process', 'anthony', 'made', 'refinance', 'painless', 'would', 'recommend', '%', 'read']"
334,334,1,0.954299986,"loan, process, would, u, read, recommend, home, mortgage, team, time","['worked', 'dean', 'professionally', '&', 'seeing', 'well', 'transaction', 'went', 'decided', 'use', 'personal', 'loan', 'impressed', 'knowledge', 'loan', 'industry', 'professional', 'manner', 'aspect', 'refinance', 'went', 'thru', 'without', 'hitch', '&', 'happy', 'trusted', 'advice', 'highly', 'recommend', 'dean', '&', 'plan', 'use', 'next', 'home', 'read']"
335,335,1,0.950900018,"loan, process, would, u, read, recommend, home, mortgage, team, time","['matthew', 'richardson', 'professional', 'helpful', 'helped', 'u', 'find', 'correct', 'product', 'mortgage', 'thank', 'much', 'excellent', 'service', 'matthew']"
336,336,0,0.935500026,"would, work, time, loan, home, process, read, great, lender, rate","['super', 'responsive', 'thorough', 'look', 'next', 'transaction', 'question', 'concern', 'answered', 'promptly', 'ben']"
337,337,1,0.968699992,"loan, process, would, u, read, recommend, home, mortgage, team, time","['worked', 'kory', 'carla', 'nasb', 'superb', 'team', 'provided', 'excellent', 'responsive', 'knowledgeable', 'service', 'throughout', 'entire', 'process', 'complicated', 'process', 'refinance', 'loan', 'hung', 'u', 'entire', 'time', 'great', 'experience', 'working', 'highly', 'recommend', 'use', 'future', 'mortgage', 'need']"
338,338,1,0.956499994,"loan, process, would, u, read, recommend, home, mortgage, team, time","['lee', 'team', 'ethan', 'angelica', 'fantastic', 'job', 'making', 'loan', 'happen', 'complication', 'figured', 'way', 'complete', 'loan', 'happy', 'jim']"
339,339,1,0.654500008,"loan, process, would, u, read, recommend, home, mortgage, team, time","['got', 'funded', 'dlj', 'smooth', 'transaction', 'michele', 'neal', 'pleasure', 'hello', 'super', 'communicative', 'professional', 'available', 'time', 'worked', 'sekani', 'hamiltn', 'processed', 'loan', 'also', 'constant', 'contact', 'great', 'team', 'sekani', 'attentive', 'responsive', 'knowledgeable', 'field', 'wouldnt', 'hesitate', 'use', 'dlj', 'future', 'service', 'good', 'experience', 'working', 'customer', 'service', 'oriented', 'people', 'reflect', 'dlj', 'read']"
340,340,0,0.972800016,"would, work, time, loan, home, process, read, great, lender, rate","['patrick', 'answered', 'question', 'email', 'immediately', 'spent', 'lot', 'time', 'making', 'sure', 'got', 'right', 'loan', 'situation', 'portal', 'use', 'extremely', 'easy', 'closed', 'refinance', 'week', 'pleased', 'customer', 'service', 'intend', 'using', 'patrick', 'refinance', 'later']"
341,341,0,0.936600029,"would, work, time, loan, home, process, read, great, lender, rate","['lender', 'contacted', 'previous', 'phone', 'number', 'list', 'registering', 'site', 'unprofessional', 'disturbing']"
342,342,1,0.98210001,"loan, process, would, u, read, recommend, home, mortgage, team, time","['everything', 'said', 'loan', 'officer', 'hold', 'true', 'company', 'work', 'support', 'staff', 'specifically', 'summer', 'anderson', 'thorough', 'efficient', 'rowel', 'accommodating', 'informative', 'day', 'age', 'business', 'without', 'ever', 'meeting', 'people', 'helping', 'expert', 'sizing', 'people', 'product', 'conversation', 'could', 'fortunate', 'enough', 'find', 'pacific', 'mortgage', 'honestly', 'met', 'exceeded', 'competitor', 'expectation', 'read']"
343,343,0,0.494800001,"would, work, time, loan, home, process, read, great, lender, rate","['everyone', 'contact', 'reliance', 'knowledgeable', 'professional', 'worked', 'answer', 'question', 'problem', 'course', 'application', 'dealt', 'quickly', 'solved', 'would', 'recommend', 'reliance', 'anyone']"
344,344,0,0.965499997,"would, work, time, loan, home, process, read, great, lender, rate","['dean', 'huge', 'help', 'took', 'call', 'work', 'gave', 'undivided', 'attention', 'helped', 'land', 'dream', 'home', 'would', 'highly', 'recommend', 'anyone', 'looking', 'lender', 'regular', 'basis']"
345,345,0,0.847599983,"would, work, time, loan, home, process, read, great, lender, rate","['helpful', 'great', 'customer', 'service']"
346,346,2,0.944999993,"loan, process, time, closing, u, read, mortgage, rate, great, would","['fred', 'great', 'worked', 'around', 'schedule', 'always', 'responsive', 'always', 'knew', 'exactly', 'process', 'helped', 'work', 'next']"
347,347,2,0.977100015,"loan, process, time, closing, u, read, mortgage, rate, great, would","['hesitant', 'use', 'nonlocal', 'mortgage', 'company', 'loan', 'officer', 'jeremy', 'involved', 'process', 'local', 'loan', 'company', '’', 'used', 'previously', 'customer', 'service', 'knowledge', 'exceeded', 'expectation', 'dont', 'usually', 'recommend', 'people', 'would', 'consider', 'jeremy', 'trusted', '“', 'friend', 'mortgage', 'business', '”']"
348,348,1,0.978699982,"loan, process, would, u, read, recommend, home, mortgage, team, time","['first', 'conversation', 'steve', 'knew', 'understood', 'situation', 'perfectly', 'able', 'help', 'u', 'achieve', 'dream', 'home', 'ownership', 'given', 'realistic', 'expectation', 'beginning', 'steve', 'kept', 'touch', 'u', 'throughout', 'process', 'relief', 'work', 'someone', 'gave', 'u', 'accurate', 'information', 'didnt', 'string', 'u', 'along', 'read']"
349,349,1,0.800700009,"loan, process, would, u, read, recommend, home, mortgage, team, time","['every', 'way', 'wonderful', 'person', 'business', 'woman', '%', 'considerate', 'goal', 'helping', 'achieve', 'went', 'beyond', 'helping', 'make', 'good', 'decision', 'well', 'educate', 'option', 'could', 'happy', 'connect', 'process', 'definitely', 'use', 'future', 'needed']"
350,350,1,0.975499988,"loan, process, would, u, read, recommend, home, mortgage, team, time","['great', 'experience', 'working', 'joanne', 'experienced', 'knowledgeable', 'yet', 'patient', 'answering', 'question', 'even', 'basic', 'made', 'everything', 'easy', 'understand', 'accessible', 'step', 'process', 'definitely', 'helped', 'reduce', 'doubt', 'hesitation', 'came', 'across', 'result', 'process', 'went', 'smoothly', 'felt', 'confident', 'decision', 'result', 'would', 'strongly', 'recommend', 'anyone', 'else', 'process', 'buying', 'home', 'read']"
351,351,1,0.665799975,"loan, process, would, u, read, recommend, home, mortgage, team, time","['called', 'second', 'submitting', 'lending', 'tree', 'form', 'asked', 'could', 'run', 'number', 'later', 'found', 'pulling', 'credit', 'score', 'without', 'permission', 'didnt', 'ask', 'specific', 'emailed', 'preapproval', 'letter', 'horrible', 'rate']"
352,352,0,0.984600008,"would, work, time, loan, home, process, read, great, lender, rate","['intake', 'rep', 'nice', 'loan', 'officer', 'seemed', 'annoyed', 'inquiry', 'clarification', 'thats', 'bad', 'review', 'website', 'positive', 'customer', 'service', 'hope', 'somebody', 'review', 'phone', 'call', 'didnt', 'get', 'past', 'initial', 'conversation', 'fair', 'review', 'system', 'required', 'rating', 'rate', 'fee', '&', 'responsiveness', 'required', 'pick', 'category', 'selected', 'poor', 'honestly', 'dont', 'opinion', 'matter', 'preference', 'would', 'leave', 'blank', 'read']"
353,353,2,0.954699993,"loan, process, time, closing, u, read, mortgage, rate, great, would","['thank', 'peter', 'always', 'getting', 'back', 'right', 'away', 'question', 'making', 'sure', 'smooth', 'process', 'loan', 'closed', 'time', 'appreciate', 'much']"
354,354,0,0.979600012,"would, work, time, loan, home, process, read, great, lender, rate","['mike', 'one', 'highly', 'rated', 'successful', 'mortgage', 'broker', 'country', 'he', 'also', 'one', 'knowledgeable', 'broker', 'know', 'work', 'mike', 'frequently', 'rely', 'educate', 'client', 'navigate', 'u', 'latest', 'mortgage', 'regulation', 'also', 'extremely', 'impressed', 'seen', 'mike', 'obtain', 'preapproval', 'client', 'matter', 'minute', 'normal', 'business', 'hour', 'read']"
355,355,1,0.899500012,"loan, process, would, u, read, recommend, home, mortgage, team, time","['pleasure', 'working', 'alex', 'couldnt', 'ask', 'better', 'lender']"
356,356,0,0.976400018,"would, work, time, loan, home, process, read, great, lender, rate","['reason', 'company', 'denied', 'insisted', 'monthly', 'obligation', 'time', 'actual', 'amount', 'provided', 'necessary', 'proof', 'error', 'avail', 'clearly', 'listed', 'obligation', 'twice', 'figuring', 'debt', 'credit', 'ratio', 'paid', 'attention', 'documentation', 'creditor', 'showing', 'accurate', 'information', 'read']"
357,357,1,0.971499979,"loan, process, would, u, read, recommend, home, mortgage, team, time","['first', 'house', 'course', 'freaking', 'thanks', 'dean', 'made', 'whole', 'process', 'easy', 'patient', 'answering', 'thousand', 'question', 'walked', 'u', 'every', 'step', 'great', 'communication', 'highly', 'recommend', 'ready', 'next', 'house', 'call', 'thanks', 'everything']"
358,358,1,0.722299993,"loan, process, would, u, read, recommend, home, mortgage, team, time","['good', 'gut', 'feeling', 'triumph', 'lending', 'wasted', 'lot', 'time', 'checking', 'mortgage', 'company', 'company', 'map', 'two', 'never', 'heard', 'back', 'preapproval', 'stage', 'one', 'completely', 'ignored', 'one', 'email', 'sent', 'follow', 'phone', 'call', 'another', 'waited', 'month', 'call', 'back', 'two', 'promised', 'information', 'ever', 'provided', 'real', 'prize', 'winner', 'particularly', 'pushy', 'completely', 'unprofessional', 'informed', 'decided', 'use', 'triumph', 'lending', 'theyre', 'closing', 'cost', 'thousand', 'dollar', 'lower', 'everyone', 'worked', 'triumph', 'mostly', 'vanessa', 'flores', 'loan', 'officer', '&', 'alina', 'vargas', 'loan', 'processor', 'took', 'every', 'question', 'seriously', 'never', 'failed', 'respond', 'request', 'quickly', 'accurately', 'know', 'sound', 'cliche', 'felt', 'like', 'number', 'thanks', 'wife', 'getting', 'first', 'home', 'read']"
359,359,0,0.955500007,"would, work, time, loan, home, process, read, great, lender, rate","['stephanie', 'drewry', 'took', 'wonderful', 'care', 'u', 'purchasing', 'home', 'another', 'state', 'felt', 'though', 'customer', 'received', 'personal', 'timely', 'care']"
360,360,2,0.980099976,"loan, process, time, closing, u, read, mortgage, rate, great, would","['pleasure', 'working', 'mr', 'barrett', 'nasb', '’', 'please', 'beginning', 'mr', 'barrett', 'guided', 'u', 'journey', 'upmost', 'courtesy', 'respect', 'even', 'closing', 'mr', 'barrett', 'came', 'rescue', 'helping', 'save', 'even', 'money', 'big', 'thanks', 'mr', 'barrett', 'team', 'nasb', 'buy', 'know', '’', 'call']"
361,361,0,0.902100027,"would, work, time, loan, home, process, read, great, lender, rate","['john', 'team', 'great', 'best', 'lender', 'process', '’', 'mortgage']"
362,362,2,0.915099978,"loan, process, time, closing, u, read, mortgage, rate, great, would","['mike', 'bestalways', 'question', 'closed', 'loan', 'week', 'would', 'refer', 'everyone']"
363,363,0,0.996299982,"would, work, time, loan, home, process, read, great, lender, rate","['good', 'news', '$', 'processing', 'fee', 'waived', 'rate', 'locked', 'day', 'closed', 'week', 'pay', 'extension', 'also', 'floated', 'rate', 'percent', 'without', 'fee', 'closing', 'pay', 'anything', 'credit', 'history', 'check', 'fee', 'good', 'news', 'long', 'frustrating', 'experience', 'believe', 'process', 'took', 'longer', 'expected', 'mostly', 'busy', 'refinance', 'season', 'might', 'difficult', 'customer', 'may', 'unlucky', 'always', 'problem', 'every', 'stage', 'detail', 'refinance', 'experience', 'trying', 'blame', 'loan', 'consultant', 'byron', 'housworth', 'whenever', 'asked', 'time', 'line', 'answer', 'fixed', 'week', 'wait', 'nine', 'week', 'close', 'luck', 'vacation', 'week', 'middle', 'process', 'nasb', 'need', 'document', 'wait', 'last', 'minute', 'come', 'back', 'oh', 'need', 'document', 'else', 'cant', 'continue', 'one', 'taken', 'care', 'wait', 'week', 'get', 'back', 'next', 'week', 'hear', 'turn', 'also', 'need', 'document', 'went', 'day', 'closing', 'would', 'email', 'say', 'noticed', 'didnt', 'employment', 'verification', 'done', 'hour', 'closing', 'oh', 'found', 'dont', 'home', 'insurance', 'verification', 'cant', 'reach', 'called', 'insurance', 'company', 'ten', 'minute', 'taken', 'care', 'dont', 'know', 'many', 'time', 'hear', 'ok', 'turn', 'ok', 'many', 'many', 'time', 'assured', 'information', 'need', 'never', 'case', 'careful', 'missed', 'detail', 'wasted', 'week', 'week', 'able', 'go', 'check', 'list', 'see', 'taken', 'care', 'everything', 'always', 'say', 'busy', 'lot', 'application', 'believe', 'shoulnt', 'accept', 'application', 'cant', 'process', 'sample', 'communication', 'charged', 'respond', 'charging', 'please', 'check', 'final', 'hud', 'line', 'xx', 'respond', 'sorry', 'didnt', 'go', 'far', 'favorite', 'quote', 'sorry', 'dont', 'come', 'across', 'often', 'wasnt', 'aware', 'work', 'possibly', 'call', 'need', 'asap', 'thank', 'patience', 'tgif', 'hear', 'time', 'bad', 'people', 'need', 'lot', 'patience', 'dealing', 'suggest', 'working', 'time', 'pressure', 'work', 'hard', 'application', 'lot', 'patience', 'overall', 'feel', 'like', 'nasb', 'ok', 'bank', 'work', 'dont', 'think', 'could', 'handle', 'hassle', 'read']"
364,364,1,0.950200021,"loan, process, would, u, read, recommend, home, mortgage, team, time","['tim', 'pope', 'informative', 'throughout', 'process', 'beginning', 'end', 'unlike', 'lender', 'made', 'pleasure', 'able', 'experience', 'thanks', 'tim']"
365,365,1,0.850099981,"loan, process, would, u, read, recommend, home, mortgage, team, time","['outstanding', 'service', 'always', 'timely']"
